
Training: |          | 0/? [00:00<?, ?it/s]
Epoch 0:   5%|▌         | 29/558 [03:52<1:10:44,  0.12it/s, v_num=3, train_loss_step=3.560]
Epoch 0:   5%|▌         | 29/558 [03:52<1:10:44,  0.12it/s, v_num=3, train_loss_step=3.550]
Epoch 0:   5%|▌         | 30/558 [03:58<1:09:53,  0.13it/s, v_num=3, train_loss_step=3.550]
Epoch 0:   5%|▌         | 30/558 [03:58<1:09:53,  0.13it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   6%|▌         | 31/558 [04:03<1:09:04,  0.13it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   6%|▌         | 31/558 [04:03<1:09:04,  0.13it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   6%|▌         | 32/558 [04:09<1:08:25,  0.13it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   6%|▌         | 32/558 [04:09<1:08:25,  0.13it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   6%|▌         | 33/558 [04:14<1:07:35,  0.13it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   6%|▌         | 33/558 [04:14<1:07:35,  0.13it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   6%|▌         | 34/558 [04:19<1:06:44,  0.13it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   6%|▌         | 34/558 [04:19<1:06:44,  0.13it/s, v_num=3, train_loss_step=3.560]
Epoch 0:   6%|▋         | 35/558 [04:25<1:06:06,  0.13it/s, v_num=3, train_loss_step=3.560]
Epoch 0:   6%|▋         | 35/558 [04:25<1:06:06,  0.13it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   6%|▋         | 36/558 [04:30<1:05:26,  0.13it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   6%|▋         | 36/558 [04:30<1:05:26,  0.13it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   7%|▋         | 37/558 [04:35<1:04:44,  0.13it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   7%|▋         | 37/558 [04:35<1:04:44,  0.13it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   7%|▋         | 38/558 [04:41<1:04:08,  0.14it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   7%|▋         | 38/558 [04:41<1:04:08,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   7%|▋         | 39/558 [04:47<1:03:40,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   7%|▋         | 39/558 [04:47<1:03:40,  0.14it/s, v_num=3, train_loss_step=3.550]
Epoch 0:   7%|▋         | 40/558 [04:52<1:03:08,  0.14it/s, v_num=3, train_loss_step=3.550]
Epoch 0:   7%|▋         | 40/558 [04:52<1:03:08,  0.14it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   7%|▋         | 41/558 [04:58<1:02:38,  0.14it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   7%|▋         | 41/558 [04:58<1:02:38,  0.14it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   8%|▊         | 42/558 [05:03<1:02:04,  0.14it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   8%|▊         | 42/558 [05:03<1:02:04,  0.14it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   8%|▊         | 43/558 [05:08<1:01:34,  0.14it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   8%|▊         | 43/558 [05:08<1:01:34,  0.14it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   8%|▊         | 44/558 [05:13<1:01:07,  0.14it/s, v_num=3, train_loss_step=3.570]
Epoch 0:   8%|▊         | 44/558 [05:13<1:01:07,  0.14it/s, v_num=3, train_loss_step=3.560]
Epoch 0:   8%|▊         | 45/558 [05:19<1:00:37,  0.14it/s, v_num=3, train_loss_step=3.560]
Epoch 0:   8%|▊         | 45/558 [05:19<1:00:37,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   8%|▊         | 46/558 [05:24<1:00:10,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   8%|▊         | 46/558 [05:24<1:00:10,  0.14it/s, v_num=3, train_loss_step=3.540]
Epoch 0:   8%|▊         | 47/558 [05:29<59:40,  0.14it/s, v_num=3, train_loss_step=3.540]  
Epoch 0:   8%|▊         | 47/558 [05:29<59:40,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▊         | 48/558 [05:34<59:13,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▊         | 48/558 [05:34<59:13,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▉         | 49/558 [05:39<58:46,  0.14it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▉         | 49/558 [05:39<58:46,  0.14it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   9%|▉         | 50/558 [05:44<58:19,  0.15it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   9%|▉         | 50/558 [05:44<58:19,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▉         | 51/558 [05:49<57:56,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▉         | 51/558 [05:49<57:56,  0.15it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   9%|▉         | 52/558 [05:55<57:34,  0.15it/s, v_num=3, train_loss_step=3.530]
Epoch 0:   9%|▉         | 52/558 [05:55<57:34,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▉         | 53/558 [06:00<57:14,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:   9%|▉         | 53/558 [06:00<57:14,  0.15it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  10%|▉         | 54/558 [06:05<56:52,  0.15it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  10%|▉         | 54/558 [06:05<56:52,  0.15it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  10%|▉         | 55/558 [06:10<56:30,  0.15it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  10%|▉         | 55/558 [06:10<56:30,  0.15it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  10%|█         | 56/558 [06:15<56:08,  0.15it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  10%|█         | 56/558 [06:15<56:08,  0.15it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  10%|█         | 57/558 [06:21<55:49,  0.15it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  10%|█         | 57/558 [06:21<55:49,  0.15it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  10%|█         | 58/558 [06:26<55:30,  0.15it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  10%|█         | 58/558 [06:26<55:30,  0.15it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  11%|█         | 59/558 [06:31<55:09,  0.15it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  11%|█         | 59/558 [06:31<55:09,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  11%|█         | 60/558 [06:36<54:47,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  11%|█         | 60/558 [06:36<54:47,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  11%|█         | 61/558 [06:41<54:30,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  11%|█         | 61/558 [06:41<54:30,  0.15it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  11%|█         | 62/558 [06:46<54:13,  0.15it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  11%|█         | 62/558 [06:46<54:13,  0.15it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  11%|█▏        | 63/558 [06:51<53:55,  0.15it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  11%|█▏        | 63/558 [06:51<53:55,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  11%|█▏        | 64/558 [06:56<53:37,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  11%|█▏        | 64/558 [06:56<53:37,  0.15it/s, v_num=3, train_loss_step=3.550]
Epoch 0:  12%|█▏        | 65/558 [07:01<53:19,  0.15it/s, v_num=3, train_loss_step=3.550]
Epoch 0:  12%|█▏        | 65/558 [07:01<53:19,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  12%|█▏        | 66/558 [07:07<53:03,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  12%|█▏        | 66/558 [07:07<53:03,  0.15it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  12%|█▏        | 67/558 [07:12<52:46,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  12%|█▏        | 67/558 [07:12<52:46,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  12%|█▏        | 68/558 [07:16<52:28,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  12%|█▏        | 68/558 [07:16<52:28,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  12%|█▏        | 69/558 [07:22<52:12,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  12%|█▏        | 69/558 [07:22<52:12,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 70/558 [07:26<51:54,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 70/558 [07:26<51:54,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 71/558 [07:31<51:39,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 71/558 [07:31<51:39,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 72/558 [07:36<51:24,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 72/558 [07:36<51:24,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  13%|█▎        | 73/558 [07:41<51:09,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  13%|█▎        | 73/558 [07:41<51:09,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 74/558 [07:46<50:52,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  13%|█▎        | 74/558 [07:46<50:52,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  13%|█▎        | 75/558 [07:51<50:38,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  13%|█▎        | 75/558 [07:51<50:38,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  14%|█▎        | 76/558 [07:56<50:22,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  14%|█▎        | 76/558 [07:56<50:22,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  14%|█▍        | 77/558 [08:01<50:09,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  14%|█▍        | 77/558 [08:01<50:09,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  14%|█▍        | 78/558 [08:06<49:54,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  14%|█▍        | 78/558 [08:06<49:54,  0.16it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  14%|█▍        | 79/558 [08:12<49:43,  0.16it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  14%|█▍        | 79/558 [08:12<49:43,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  14%|█▍        | 80/558 [08:16<49:28,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  14%|█▍        | 80/558 [08:16<49:28,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  15%|█▍        | 81/558 [08:21<49:15,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  15%|█▍        | 81/558 [08:21<49:15,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  15%|█▍        | 82/558 [08:27<49:03,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  15%|█▍        | 82/558 [08:27<49:03,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  15%|█▍        | 83/558 [08:31<48:50,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  15%|█▍        | 83/558 [08:31<48:50,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  15%|█▌        | 84/558 [08:37<48:37,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  15%|█▌        | 84/558 [08:37<48:37,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  15%|█▌        | 85/558 [08:42<48:25,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  15%|█▌        | 85/558 [08:42<48:25,  0.16it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  15%|█▌        | 86/558 [08:49<48:27,  0.16it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  15%|█▌        | 86/558 [08:49<48:27,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▌        | 87/558 [08:57<48:27,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▌        | 87/558 [08:57<48:27,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▌        | 88/558 [09:04<48:25,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▌        | 88/558 [09:04<48:25,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  16%|█▌        | 89/558 [09:10<48:19,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  16%|█▌        | 89/558 [09:10<48:19,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▌        | 90/558 [09:15<48:07,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▌        | 90/558 [09:15<48:07,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▋        | 91/558 [09:20<47:56,  0.16it/s, v_num=3, train_loss_step=3.510]
Epoch 0:  16%|█▋        | 91/558 [09:20<47:56,  0.16it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  16%|█▋        | 92/558 [09:25<47:43,  0.16it/s, v_num=3, train_loss_step=3.540]
Epoch 0:  16%|█▋        | 92/558 [09:25<47:43,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 93/558 [09:30<47:30,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 93/558 [09:30<47:30,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 94/558 [09:34<47:17,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 94/558 [09:34<47:17,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 95/558 [09:40<47:07,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 95/558 [09:40<47:07,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 96/558 [09:45<46:56,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  17%|█▋        | 96/558 [09:45<46:56,  0.16it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  17%|█▋        | 97/558 [09:50<46:45,  0.16it/s, v_num=3, train_loss_step=3.490]
Epoch 0:  17%|█▋        | 97/558 [09:50<46:45,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  18%|█▊        | 98/558 [09:55<46:35,  0.16it/s, v_num=3, train_loss_step=3.520]
Epoch 0:  18%|█▊        | 98/558 [09:55<46:35,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  18%|█▊        | 99/558 [10:00<46:25,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  18%|█▊        | 99/558 [10:00<46:25,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  18%|█▊        | 100/558 [10:06<46:16,  0.16it/s, v_num=3, train_loss_step=3.530]
Epoch 0:  18%|█▊        | 100/558 [10:06<46:16,  0.16it/s, v_num=3, train_loss_step=3.500]
Epoch 0:  18%|█▊        | 101/558 [10:11<46:08,  0.17it/s, v_num=3, train_loss_step=3.500]
